Feature ID	Taxon	Consensus
6717970e34c7480f7f72b13dabfbb522	Unassigned	1.0
6718071bd10c162d901e85e0c75add84	Unassigned	1.0
671be447216f91530d8d8d805fe1f65f	Unassigned	1.0
6724989c65d55832db8735f8bfd71be3	Unassigned	1.0
6725f6d43d0804c4dd7f94ea674d4f2f	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__3-1-20CM-4-69-9 sp013816245	1.0
672e441fee72cea249cbd28f1df9b57b	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__JJ008 sp016719165	1.0
672fa36290305787f1c4004aaf1c4395	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter	1.0
6732db1d68e0bfe3821c9c8c3fa1aa42	Unassigned	1.0
6737f21b0f7fdf13aecd320e10587c5a	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__Urbifossiella;s__Urbifossiella limnaea	1.0
673da82f88116a0b2f3bb42641cb8231	Unassigned	1.0
673e9c50e46a01fe5d7c4fc177af731a	Unassigned	1.0
6743b250dceed9de85609c1ec14bdc60	Unassigned	1.0
674dc54ffd5ed25e569c5b38bd88a712	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__JABFSM01;s__JABFSM01 sp013140635	1.0
674f43699b7ccc573d87f235da13e413	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__UTCHB3;s__UTCHB3 sp002050155	1.0
675c198893d8d8bc1edd358deb4dbd5e	Unassigned	1.0
675c2a3ef7223138cff49be2f0f61e4c	Unassigned	1.0
67666ec5e42060b328e71b7cb97140bc	Unassigned	1.0
6776586fa61b022b58354b12532da24c	Unassigned	1.0
6778bb4f5490237dae98275798d61b12	Unassigned	1.0
678b63e73d0de3a2fb9fff42740ed688	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavitalea;s__Flavitalea sp014873345	1.0
678cea5cfadb1ff6b1963b9ec6c1dd28	Unassigned	1.0
679bbf6c91ddcdc985205ad79f4d8c26	Unassigned	1.0
67ae7f207da0fde67fbaf822958a7900	Unassigned	1.0
67af7c9f07dc9b9c22efe262dd1923af	Unassigned	1.0
67b312a6926710f8a7dc36bddf0b89f6	Unassigned	1.0
67b4e80aa01a487357a36a380939b116	Unassigned	1.0
67c7fe335e3ae44308e36bda73866845	Unassigned	1.0
67c9dda492f7d275c252b848bef4e246	Unassigned	1.0
67dc76c0ff4c89d5121fcd98a5f1b28e	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Allosphingosinicella;s__Allosphingosinicella sp013816585	1.0
67e1eb237519de14e1c0c64659c192ab	Unassigned	1.0
67e54fd90d5b02d902495ac920248bbb	Unassigned	1.0
67e626667db505443724aaaf555d6fa3	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium sp016719755	1.0
67e7240d5e6ec9b6082f52cf16b2e0c2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__Lysobacter sp001427225	1.0
67eecaf3afb8aacddd5f7b4930e37e32	Unassigned	1.0
67f0ea2b2f5458d363ff29e9578d3d13	Unassigned	1.0
67fc49af9ff6baca13268a508e95c2e9	Unassigned	1.0
680142c7bdfb23860d9b780b820fc2f2	Unassigned	1.0
680b311c45eced38a0c5e2ad8451ac74	Unassigned	1.0
6826335ce7bec8661678267969837a83	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__Sphingomicrobium sinipercae	1.0
6828bccd4bd7cb48505970186ddbe306	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Ohtaekwangia;s__Ohtaekwangia flava	1.0
683a57ca062eef04894e506dc0d00f0c	Unassigned	1.0
6848186da2d0cda197d5c1f9452dc05c	Unassigned	1.0
6848d7aa74d0f2080de3b53138cb0522	Unassigned	1.0
684bc3791bff47c2c726cef21ed00bbb	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Variovorax;s__Variovorax sp900099805	1.0
685ee9e7cf452c67bbf6932ff1268f3e	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavihumibacter;s__Flavihumibacter solisilvae	1.0
6868356669445b33503a7c5c153f5613	Unassigned	1.0
687b561dc04517166f2e3a8a7f51d257	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Allosphingosinicella;s__Allosphingosinicella ginsenosidimutans	1.0
688f14aaa2861fb67978c10aee029224	Unassigned	1.0
689197e917be0cfdfca2b76e12d669ea	Unassigned	1.0
689231a097d8d160c4b12d7644995085	Unassigned	1.0
689a05856961d9c6396ff0c97a78edaf	Unassigned	1.0
68a348d78fc03fe9408873ba9132df75	Unassigned	1.0
68b72a5e5685fc757b697b12050fe321	Unassigned	1.0
68c275581453d9850d01df819c44a0ac	Unassigned	1.0
68c75465561301bee273dbe5a473d8de	Unassigned	1.0
68c856dc6c8fc414b9e323cc97e7f1d0	Unassigned	1.0
691ba2ac983f8d8cef12d69bcbe0f33a	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__JAEUPI01;s__JAEUPI01 sp008933545	1.0
692b4dc95038d15563f93248496e41e6	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA4778;g__UBA2192;s__UBA2192 sp018053845	1.0
6940eb6f41c44257467c8d58858a0f07	Unassigned	1.0
6942a29859a879477db63018eb8932e8	Unassigned	1.0
6949655865c266c1256bf5eaac486622	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RZYC01;f__RZYC01;g__RZYC01;s__RZYC01 sp009930475	1.0
69507e34d3b55a63018f1e3e5d65a1b3	Unassigned	1.0
6959143fc7d6832b32001b79da8cce5a	Unassigned	1.0
69640b6d0c7ffe93d49bad584a6b81ab	Unassigned	1.0
696ad0db335da9775e58aee0dfc151d7	Unassigned	1.0
6970476a943b49754521a7ebd7093f99	Unassigned	1.0
697c539383c4470818b8653da18acf66	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Aquabacterium_A;s__Aquabacterium_A terrae	1.0
699601b149336480d7214154abf3ce15	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__Sphingomicrobium sp014873795	1.0
699c40ebea5aace0ce504758a087970f	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Dongiales;f__Dongiaceae;g__SYSU-D60009;s__SYSU-D60009 sp003574735	1.0
699f5e2574113a358056db53f6485385	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Azospira;s__Azospira oryzae	1.0
69a293b6d1f9fbfa48a24fa8ef93d61d	Unassigned	1.0
69acf0d12e7d190c708be76536eb56f2	Unassigned	1.0
69adf46e1b8b9a3432549bdf8dd3c596	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_F;s__Nitrospira_F sp902500745	1.0
69af2a7f1c00890a122a0678d6e5eb89	Unassigned	1.0
69afcf8a8e55e3e19bf1a5219fdb5e2b	Unassigned	1.0
69b5c435b0f2d1595b0d14a46ff4e570	Unassigned	1.0
69b75594dc3a72298abef23ec3b7da6d	Unassigned	1.0
69c04020bcdf1d55086452d398d9504d	Unassigned	1.0
69c2bccc072f504adc01e53a0f10484e	Unassigned	1.0
69c57001a2e04943e681a3260f7d8622	Unassigned	1.0
69df66495aebb2f295316a5f917f53ff	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__UBA964;s__UBA964 sp010031985	1.0
69e0de8a14b0127f057849b4c818007a	Unassigned	1.0
6a00ba7055e15c283d3c4796d4864301	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__WYBJ01;g__WYBJ01;s__WYBJ01 sp009377585	1.0
6a08f6acfc713c1412ed304162bb011d	Unassigned	1.0
6a0caefeee372eb3564d33dff351e7e1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Piscinibacter;s__Piscinibacter caeni	1.0
6a16d3c03514c3e39bf7741f4dc68588	Unassigned	1.0
6a2e55f61c2e5262919b7ea0f03cd983	Unassigned	1.0
6a2f137b4afcf8e914dade145e970dc5	Unassigned	1.0
6a402779be1e89a464578f8915e1a89e	Unassigned	1.0
6a55c6596200ae0548935d7941ea6022	Unassigned	1.0
6a58d6dd75d03675fd344fc85d808a41	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__Lysobacter solisilvae	1.0
6a5a14ea3cfe1f44be849ff0c45b411d	Unassigned	1.0
6a64d14b59b493c8497c89ab27891340	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium	1.0
6a6ac6db56f35ca21058335c879dd709	Unassigned	1.0
6a7d3a29dec5c093a2354b6972b0e931	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Pontibacter;s__Pontibacter sp014306105	1.0
6a8e7c1c70e240888dcf43b6aeeeec66	Unassigned	1.0
6a92908eee2a5e7f3ce6c8998146644c	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Piscinibacter	1.0
6a9d45dc49c0859d438ed4fbd5f513c8	Unassigned	1.0
6aac369483be99c2a9a110d1d70a823a	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter_A;s__Lysobacter_A helvus	1.0
6aada10c039953133627b24a0dd298da	Unassigned	1.0
6acfa148124ae3a7bc932f86edf03b52	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__Sphingomicrobium rhizophilum	1.0
6addf69ce2aa6f5105672cc599352a66	Unassigned	1.0
6adf8a57be363c87c9509cfa7c93241a	Unassigned	1.0
6ae0fc5e0887227131997b8eace7e5ee	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas;s__Arenimonas oryziterrae	1.0
6af5cfaca191c2b3da4cbdc8c54d8773	Unassigned	1.0
6afab2ec58eff34ab9f01d1a55f962a4	Unassigned	1.0
6b04b2e7d68e612f07e41a77a2f26628	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium;s__Rhizomicrobium sp018449595	1.0
6b0a1f5bad1298d51d8340e5485bb5d7	Unassigned	1.0
6b103001f9f414876342d70b8ef381a2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__SCUD01;s__SCUD01 sp016874295	1.0
6b11f85755b13cac7294771abe6a10a2	Unassigned	1.0
6b12621bca563e0207f53fe6e94b259c	Unassigned	1.0
6b133f519ebb543778f50c9ce3db77b4	Unassigned	1.0
6b39a570540e37e89484d420ba6c668a	Unassigned	1.0
6b3a5dc1d526fcfb963cb424f9033b78	Unassigned	1.0
6b3c809671777bd8039c9992ddf07f07	Unassigned	1.0
6b3f7202de340c330f1b99b939c733d2	Unassigned	1.0
6b6cacccf80b17e4b48c21eaa42cef7b	Unassigned	1.0
6b6e30305416073f7266fdbee6983d15	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__Urbifossiella;s__Urbifossiella limnaea	1.0
6b6e7e1b40d64f02b8e1bbd8841d51c2	Unassigned	1.0
6b8416e85afbd69f08acfe9e198c33da	Unassigned	1.0
6b975e62c6e757a3d3a7dc16a6687c78	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavisolibacter;s__Flavisolibacter nicotianae	1.0
6b994d3df5a14052016d932b899a6dc8	Unassigned	1.0
6b9df1b5fcae62f15e5e8dc8f0ad24fa	Unassigned	1.0
6baba1eda7d2a8dc5a275933bbdba010	Unassigned	1.0
6bac1252a9ed345a11697f5f874f56b5	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__RPQJ01	1.0
6bb4d39bb2f02a32c13389a2198367ef	Unassigned	1.0
6bba893156b6e693199e5ebdfe841321	Unassigned	1.0
6bc0471fe3dc3fd2c43dc00d22a6b3aa	Unassigned	1.0
6bc9add8b095be942117a5de02c09c43	Unassigned	1.0
6bdeb9423a1aa1bdb83813560c367d44	Unassigned	1.0
6bef2d766f8519572aa419165ed96673	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__JAEUPI01;s__JAEUPI01 sp008933545	1.0
6bf09f8c98cb35389a64ed04f6730472	Unassigned	1.0
6bfd3dfdd7305971f6a9f0d3e84d6c97	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Allosphingosinicella;s__Allosphingosinicella sp003347635	1.0
6bffe7240d7e8816428bc055c7f1cac3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Thiobacillaceae;g__Thiobacillus;s__Thiobacillus thioparus	1.0
6c03ce3a3419b258d326958995d57359	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ramlibacter;s__Ramlibacter ginsenosidimutans	1.0
6c1a6ba3420d5241ea0e581ed4028ed4	Unassigned	1.0
6c1c4dc3fe1338c9f07465f9d8133d2f	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__Lysobacter solisilvae	1.0
6c21bd6b95339ad08bc5b64d9d467ff8	Unassigned	1.0
6c36e66b52de06a7131235e63d031d26	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ramlibacter;s__Ramlibacter monticola	1.0
6c45f29088276f8267684bc72b97b812	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_AD;s__Clostridium_AD sp018861755	1.0
6c52f70694bb27796948d7f77c88b528	Unassigned	1.0
6c53fc81922ad9826d6c1c1390356ac5	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas_B;s__Luteimonas_B telluris	1.0
6c5c486ba03ce1010d7c198d7439eca2	Unassigned	1.0
6c6311ad0231cad84c3a192983b87347	Unassigned	1.0
6c648a652432f83e16492e14d9df6299	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__12-FULL-67-14b;s__12-FULL-67-14b sp016871275	1.0
6c64ef15c454a7d40cd237d2216d14fd	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ramlibacter;s__Ramlibacter monticola	1.0
6c6f74c86c4c9642bb4209217e267c2d	Unassigned	1.0
6c7c5ea5e71823ff9a365229cccd29fc	Unassigned	1.0
6c8416037e54b4c09cb3a59851baec3c	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__Sphingomicrobium jaspsi	1.0
6c8aa5187cd506cae639c26b00cc23a8	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA5335;f__UBA5335;g__Macondimonas;s__Macondimonas diazotrophica	1.0
6c9cf176864124a4b9a38307f76e94e5	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Piscinibacter	1.0
6c9ddc4448bafe1db46dba04dc5cfcc0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__Lysobacter daejeonensis	1.0
6c9ec4a7c616bf0c9cb78810e0d4933e	Unassigned	1.0
6ca28c8b71c2640952df31a270037768	Unassigned	1.0
6caa490736a8d8c716fa87fab2124a53	Unassigned	1.0
6cb656f8f7f303315f22f10bbe91dc9e	Unassigned	1.0
6cb7353cf2cc625ec0534609ead8eea0	Unassigned	1.0
6cb9252ae089d6024cd674a2d355081f	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__EnvOPS12;g__UBA12294;s__UBA12294 sp016716235	1.0
6cb9c5bb1effe948d85660af861f5f11	Unassigned	1.0
6cbb4d645580bd955e5e82fb3618f2ba	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavihumibacter;s__Flavihumibacter solisilvae	1.0
6cc3649587f621e172f27391d8597ee7	Unassigned	1.0
6cc528a61b0aeb6c2f04ef366d98f3e3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Thiobacillaceae;g__Thiobacillus;s__Thiobacillus sp001899305	1.0
6ccddfeb04a0cacb6d8113c515b70090	Unassigned	1.0
6cd0f71d2612d56d5eb5f96b68ccd25c	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__Sulfuricaulis;s__Sulfuricaulis limicola	1.0
6cea60c4fd7a55d3fe30b1e96ae270cb	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA8199;g__UBA8199;s__UBA8199 sp003527065	1.0
6cef27e573f7c5b8c4dc8c25c80b9ce3	Unassigned	1.0
6cf197dacdfd9e5920f040d3c946c75c	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__PHAE01;s__PHAE01 sp002840285	1.0
6d0331cafd78b8be70e83d6df85d4f7e	Unassigned	1.0
6d04732fba5e3a595dfc20b30922860f	Unassigned	1.0
6d0c6c8287f801921a4ed471b0b7ed1a	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__SCUD01;s__SCUD01 sp016874295	1.0
6d12130dd181f1972897f4663149902e	Unassigned	1.0
6d12c6b081984021fce97f280f3d1c24	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae;g__Anaeromyxobacter;s__Anaeromyxobacter dehalogenans_B	0.667
6d26f79b240e3318e3d007e2db811ea4	Unassigned	1.0
6d2d46478473a3508e5c4ed9f1081dab	Unassigned	1.0
6d3f482fbdb0acf78082c7bbdab6b1b6	Unassigned	1.0
6d41b23a7169a66656e9cf1f2a6b6f95	Unassigned	1.0
6d44101480b7e4bb55e9af1c5d7c749b	Unassigned	1.0
6d48bcb6b0db721359d31032972e53ac	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__AWTP1-9;s__AWTP1-9 sp016185185	1.0
6d514b81b5fe235478284ae59c1ca055	Unassigned	1.0
6d5e19070b5e535a634a6271caa7ed72	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Fen-336;f__JAGNNV01;g__JAGNNV01;s__JAGNNV01 sp017990495	1.0
6d64b244f3054ae51f9f9a72577ebb8f	Unassigned	1.0
6d727fc321709c540ba11bf739b1c41a	Unassigned	1.0
6d7574e0edbf5077d2f0101d9ba52d39	Unassigned	1.0
6d7c523cb6bfaf13590e8f2b33d8b8d2	Unassigned	1.0
6d8adeae405bc7e27fa19a8a078f6d4d	Unassigned	1.0
6d909b70335e0d43b2c4407e218de19e	Unassigned	1.0
6d9387e14bc00e189bf3163bd7ccf05c	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae;g__Anaeromyxobacter;s__Anaeromyxobacter dehalogenans_B	1.0
6d9d2313f6cae69b3083964a48367d41	Unassigned	1.0
6da85f1baec0a40be4da03a2ba4838e4	Unassigned	1.0
6dc4aeec3a18ca4e1b96ce0f1b1c3365	Unassigned	1.0
6dd27a37563c1e46cac8dc0355f2a8f6	Unassigned	1.0
6dd470cb757d2ec2bcabee90340bc5a2	Unassigned	1.0
6de4d623fa38f2d351c9929eeb4e3160	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA9968;f__UBA9968;g__WHTF01;s__WHTF01 sp009379725	1.0
6def225efcee8ecda906325d29023d43	Unassigned	1.0
6df559494b9bf329ecff9f2031f6ed1a	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium	1.0
6dff9f33b67a3090dbba976e0464583e	Unassigned	1.0
6e062c47e657b281d082ac572e320012	Unassigned	1.0
6e2cd4c4548b33b5ff459def11fe95cc	Unassigned	1.0
6e334108cbd6367b9d207060f5b14c29	Unassigned	1.0
6e381b1c8e1032fba1184c6a8b7f3ea2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Immundisolibacterales;f__Immundisolibacteraceae;g__Immundisolibacter;s__Immundisolibacter cernigliae	1.0
6e433c3f828ee85187a3bd78ae4c8d47	Unassigned	1.0
6e4efc281f44a3288573ff9255a34e89	Unassigned	1.0
6e5449ef0449e4c770e57fe8caac5605	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__Lysobacter tabacisoli	1.0
6e5882482d0dce5444e5e0982f7d365e	Unassigned	1.0
6e59301d9a72bdadf582fd5b58d2ea20	Unassigned	1.0
6e5b83b2c29c517d1c4c69a09cc12fca	Unassigned	1.0
6e69ab4cc81fae31929dc0caa26f8c7b	Unassigned	1.0
6e6beefce58bbec2e492b07a3c192738	Unassigned	1.0
6e6ecf742bca19edf632e356dec3db33	Unassigned	1.0
6e78787178a33cb75459a5f213f9aff1	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__PSRF01;s__PSRF01 sp013817595	1.0
6e7a78c093cea551b45b96adb23e34af	Unassigned	1.0
6e8c9db744d74d8532fc554f20787afc	Unassigned	1.0
6ec9497c92b73c270b01fb80872a7990	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__2-12-FULL-66-21;g__JACDCA01;s__JACDCA01 sp013817065	1.0
6ee1dadfc944705d6a36cf01a7b58735	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Massilia;s__Massilia sp000745265	1.0
6eed057ebd30b2a89ee9105a3ba727be	Unassigned	1.0
6ef1399b2c54c3105ab35cb387f8c679	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas;s__Arenimonas oryziterrae	1.0
6ef21bc9d6f9ce04e1bee9303c8742c5	Unassigned	1.0
6f0224bfa2573f65980c01f9407fb457	Unassigned	1.0
6f0893a416bcb0a517ef799a13a605c0	Unassigned	1.0
6f13a45a50cdb22e32b84a9f9a342ee1	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Desulfuromonadales;f__UBA2197;g__UBA2197;s__UBA2197 sp002841765	1.0
6f171aed04551e293e662d685998e086	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavisolibacter;s__Flavisolibacter ginsenosidimutans	1.0
6f223b292e5dc2f749615946f4d511c0	Unassigned	1.0
6f28b97bfdd91fe6246813049176037e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ramlibacter;s__Ramlibacter lithotrophicus	1.0
6f2927d0e79f73ee91db530e1232c054	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Paeniglutamicibacter;s__Paeniglutamicibacter sp019084045	1.0
6f303cddb17d73a6f740df56656066f4	Unassigned	1.0
6f30cb65211c054319034491048607bf	Unassigned	1.0
6f310d2002ccba38d40384260cf0f542	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA9968;f__UBA9968;g__WHTF01;s__WHTF01 sp009379725	1.0
6f359949b0faa4f8972cd7253de141ee	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SCGC-AG-212-J23;s__SCGC-AG-212-J23 sp005881595	1.0
6f48aa628e569484816f9b52c868ad7c	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavisolibacter;s__Flavisolibacter ginsengisoli	1.0
6f5635b590490263e87f8e2c70507011	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__SCUD01;s__SCUD01 sp016874295	1.0
6f591988974bdb9b6d58984e7f1c2e8c	Unassigned	1.0
6f5f01336ef7a40f925cd382a9d58836	Unassigned	1.0
6f6a2561890be9902a4e4e9f68636a06	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp013184545	1.0
6f6f124767baad297f66b2defe1d7c84	Unassigned	1.0
6f77c1d0f7677bfe8a638273a87e07bf	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp017347605	1.0
6f7bc770e53f81f98b432a5e5f26fda0	Unassigned	1.0
6f817a0ab6c05cb06c23709644336331	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__12-FULL-67-14b;s__12-FULL-67-14b sp016871275	1.0
6f87c910318331688a2893012fb9bcb9	Unassigned	1.0
6f9749a901a5f1e238e959846701dda5	Unassigned	1.0
6f9bc00002932ecad97d6cf662faaf01	Unassigned	1.0
6fa0013244ab2b5b6c33a4adcc5f7d8e	Unassigned	1.0
6fb0c4c87954c97bec2241a44e3e07c6	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__Sphingomicrobium daechungense	1.0
6fb9366b0e8c188c550adb84b2084321	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae;g__Geomesophilobacter;s__Geomesophilobacter sediminis	1.0
6fba5dc74643c100ef732979a8db4fb3	Unassigned	1.0
6fbcbc9a8c14971d7e13e9ce39e3453e	Unassigned	1.0
6fbd95a05b6dc6f2c898e0aa75c392d0	Unassigned	1.0
6fc9463ab0d82c3fe2574ae4010f36f7	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__JJ008 sp016720585	1.0
